file_path,log_date,filename,file_size_bytes,ip_from_log,ths_15m,nameplate_ths,status,rule_primary,rule_confidence,rule_secondary,rule_alternate,rule_solutions,label,agree_rule,notes
data/logs/2026年3月/2026-03-22/logs_10_102_0_222_MINER-10-102-0-222.txt,2026-03-22,logs_10_102_0_222_MINER-10-102-0-222.txt,109299,10.102.0.222,0.000000,134.000,无算力(0TH/s),矿池/Stratum连接不稳定（频繁断连）,高,算力板 Dead/低温常为未持续获得任务所致，先稳定矿池连接再判硬件,算力板 Dead/低温常为未持续获得任务所致，先稳定矿池连接再判硬件,检查矿机到矿池域名的网络：延迟、丢包、DNS（可 ping / traceroute / 换 DNS 对比）；检查交换机端口、网线、上联链路；排除同网段广播风暴或限速；在 LuxOS 中切换备用矿池或矿池线路，排除矿池侧短暂故障；重启矿机或重载 Stratum 连接后观察 Accepted 与算力是否恢复；核对矿池子账户与矿工名；若仍频繁断连可尝试升级/回退 Luxminer 固件对比,,,
data/logs/2026年4月/2026-04-12/logs_10_102_1_13_MINER-10-102-1-13.txt,2026-04-12,logs_10_102_1_13_MINER-10-102-1-13.txt,428770,10.102.1.13,0.000000,,无算力(0TH/s),算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,高,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,算力板/芯片异常；网络/矿池连接异常；若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2,3",,,
data/logs/2026年4月/2026-04-07/logs_10_102_0_241_MINER-10-102-0-241.txt,2026-04-07,logs_10_102_0_241_MINER-10-102-0-241.txt,349605,10.102.0.241,0.000000,,无算力(0TH/s),算力板芯片枚举不足（Hashchip 与 110 不符，已被禁用）,高,多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信；算力板/芯片异常,算力板/芯片异常；网络/矿池连接异常；多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信,根据 Tuner error / CHAIN 日志确认 {HB:n} 与「number of responses … doesn't match chip count 110」对应链；断电后重插故障板数据排线与电源接口；与正常链互换槽位判断是板卡还是槽位/控制板；仅一链正常时总算力约为额定三分之一属常见现象；PSU I²C checksum 异常多为次要，板卡稳定后再复测电源；若某链长期 0 响应或响应数远低于 110，按算力板硬件损坏或通信链路故障处理，更换板卡或送修；当前日志涉及 HB:1,,,
data/logs/2026年4月/2026-04-03/logs_10_102_1_38_MINER-10-102-1-38.txt,2026-04-03,logs_10_102_1_38_MINER-10-102-1-38.txt,189358,10.102.1.38,95.000380,141.000,低算力(<50TH/s),算力板部分失效（多块链 Dead，仅部分链工作）,高,末段 [DEVS]：Dead=1，Alive=2；多为板卡/排线/槽位问题，建议交叉换槽位与检查供电接口,末段 [DEVS]：Dead=1，Alive=2；多为板卡/排线/槽位问题，建议交叉换槽位与检查供电接口,根据末段 [DEVS] 确认 Dead / Alive 链编号；断电后检查 Dead 链对应算力板数据排线与电源接头；将故障链与正常链互换槽位或交叉到同型号矿机，判断故障随板还是随槽位/控制板；仅单链或部分链工作时总算力约为额定三分之一属常见现象；矿池 Alive 不能排除板级失效；若链长期保持 Dead，更换算力板或送修；必要时导出含启动阶段的完整日志查初始化错误,,,
data/logs/2026年3月/2026-03-22/logs_10_102_0_182_MINER-10-102-0-182.txt,2026-03-22,logs_10_102_0_182_MINER-10-102-0-182.txt,283911,10.102.0.182,0.000000,,无算力(0TH/s),算力板全板失效（芯片未检出/初始化失败）,高,疑似供电/排线/控制板链路问题；算力板/芯片异常,算力板/芯片异常；网络/矿池连接异常；疑似供电/排线/控制板链路问题,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2,3",,,
data/logs/2026年3月/2026-03-31/logs_10_102_0_175_MINER-10-102-0-175.txt,2026-03-31,logs_10_102_0_175_MINER-10-102-0-175.txt,416688,10.102.0.175,55.818079,,低算力(<50TH/s),算力板全板失效（芯片未检出/初始化失败）,高,疑似供电/排线/控制板链路问题；网络/矿池连接异常,网络/矿池连接异常；算力板/芯片异常；矿机服务异常/接口超时；疑似供电/排线/控制板链路问题,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,3",,,
data/logs/2026年4月/2026-04-07/logs_10_102_0_213_MINER-10-102-0-213.txt,2026-04-07,logs_10_102_0_213_MINER-10-102-0-213.txt,430358,10.102.0.213,52.366341,,低算力(<50TH/s),算力板全板失效（芯片未检出/初始化失败）,高,疑似供电/排线/控制板链路问题；网络/矿池连接异常,网络/矿池连接异常；算力板/芯片异常；总线/通信异常；疑似供电/排线/控制板链路问题,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:2,3",,,
data/logs/2026年3月/2026-03-19/logs_10_102_0_254_MINER-10-102-0-254.txt,2026-03-19,logs_10_102_0_254_MINER-10-102-0-254.txt,63214,10.102.0.254,142.458010,,低算力(<50TH/s),单链算力板故障致 SOC 停机（芯片数异常/CRC/通信）,高,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,总线/通信异常；日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,根据日志定位异常 Chain（如 find 0 asic、仅 find 部分数量、reg crc error）；断电后重插该链算力板排线与供电，做与正常链互换槽位测试以区分板卡与接口；若故障随板迁移则更换算力板；若固定在槽位则检查控制板与该槽位连线；若固件支持可尝试暂时禁用故障链仅跑健康链（注意功耗与收益）,,,
data/logs/2026年3月/2026-03-19/logs_10_102_0_169_MINER-10-102-0-169.txt,2026-03-19,logs_10_102_0_169_MINER-10-102-0-169.txt,421990,10.102.0.169,102.997744,,低算力(<50TH/s),算力板芯片枚举不足（Hashchip 与 110 不符，已被禁用）,高,多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信；算力板/芯片异常,网络/矿池连接异常；算力板/芯片异常；多链芯片响应不足或无法通信，Tuner 已禁用对应算力板；优先重插排线/换槽位，仍失败则更换板卡；PSU I²C 校验失败可为次要因素，多在板卡与链路确认后再复测电源通信,根据 Tuner error / CHAIN 日志确认 {HB:n} 与「number of responses … doesn't match chip count 110」对应链；断电后重插故障板数据排线与电源接口；与正常链互换槽位判断是板卡还是槽位/控制板；仅一链正常时总算力约为额定三分之一属常见现象；PSU I²C checksum 异常多为次要，板卡稳定后再复测电源；若某链长期 0 响应或响应数远低于 110，按算力板硬件损坏或通信链路故障处理，更换板卡或送修；当前日志涉及 HB:1,,,
data/logs/2026年4月/2026-04-10/logs_10_102_0_131_MINER-10-102-0-131.txt,2026-04-10,logs_10_102_0_131_MINER-10-102-0-131.txt,376348,10.102.0.131,45.179638,,低算力(<50TH/s),算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,高,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,算力板/芯片异常；总线/通信异常；网络/矿池连接异常；矿机服务异常/接口超时；若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:2,3",,,
data/logs/2026年3月/2026-03-19/logs_10_102_0_206_MINER-10-102-0-206.txt,2026-03-19,logs_10_102_0_206_MINER-10-102-0-206.txt,13567,10.102.0.206,0.000000,,无算力(0TH/s),温度传感器通信失败（误报超温/温差保护停机）,高,日志含 Fan check passed，可排除风扇本体故障,温度异常；日志含 Fan check passed，可排除风扇本体故障,根据日志确认 fail to read tsensor / pic temp 的 chain 号，检查该链算力板排线、PIC 传感器侧连接是否松动或氧化；与正常链交叉换槽位：故障随板走则更换算力板；固定在槽位则查控制板接口与线缆；若日志中 PCB/芯片温度读数明显低于上限仍报 ERROR_TEMP，多为传感器数据异常而非真实过热；确认对应链供电稳定；固件层面勿轻易关闭温度保护，优先硬件修复或更换故障板,,,
data/logs/2026年4月/2026-04-08/logs_10_102_1_15_MINER-10-102-1-15.txt,2026-04-08,logs_10_102_1_15_MINER-10-102-1-15.txt,433204,10.102.1.15,0.000000,,无算力(0TH/s),算力板全板失效（芯片未检出/初始化失败）,高,疑似供电/排线/控制板链路问题；网络/矿池连接异常,网络/矿池连接异常；算力板/芯片异常；矿机服务异常/接口超时；疑似供电/排线/控制板链路问题,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,3",,,
data/logs/2026年4月/2026-04-07/logs_10_102_1_2_MINER-10-102-1-2.txt,2026-04-07,logs_10_102_1_2_MINER-10-102-1-2.txt,436845,10.102.1.2,0.100797,,无算力(近零<= 2.00TH/s),算力板全板失效（芯片未检出/初始化失败）,高,疑似供电/排线/控制板链路问题；算力板/芯片异常,算力板/芯片异常；网络/矿池连接异常；总线/通信异常；矿机服务异常/接口超时；疑似供电/排线/控制板链路问题,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,3",,,
data/logs/2026年4月/2026-04-27/logs_10_102_0_199_MINER-10-102-0-199.txt,2026-04-27,logs_10_102_0_199_MINER-10-102-0-199.txt,371110,10.102.0.199,0.000000,,无算力(0TH/s),算力板全板失效（芯片未检出/初始化失败）,高,疑似供电/排线/控制板链路问题；算力板/芯片异常,算力板/芯片异常；网络/矿池连接异常；疑似供电/排线/控制板链路问题,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2,3",,,
